region,origin_display_name,destination_display_name,datetime,mean_travel_time_seconds
NYC,Zone4,Zone6,2024-01-01 03:00:00,762.8435753762511
NYC,Zone4,Zone7,2024-01-01 03:00:00,1106.334398430329
NYC,Zone4,Zone8,2024-01-01 03:00:00,1071.8979284013951
NYC,Zone4,Zone9,2024-01-01 03:00:00,1205.9050799972242
NYC,Zone4,Zone10,2024-01-01 03:00:00,984.3009248222755
NYC,Zone5,Zone6,2024-01-01 03:00:00,1231.7209965556544
NYC,Zone5,Zone7,2024-01-01 03:00:00,1194.2303133427843
NYC,Zone5,Zone8,2024-01-01 03:00:00,890.4449288967196
NYC,Zone5,Zone9,2024-01-01 03:00:00,1002.3335298602244
NYC,Zone5,Zone10,2024-01-01 03:00:00,916.6349745950291
NYC,Zone1,Zone6,2024-01-01 04:00:00,1068.1159103186537
NYC,Zone1,Zone7,2024-01-01 04:00:00,724.0545295006859
NYC,Zone1,Zone8,2024-01-01 04:00:00,1106.4763777829485
NYC,Zone1,Zone9,2024-01-01 04:00:00,653.209767100597
NYC,Zone1,Zone10,2024-01-01 04:00:00,710.3323257871128
NYC,Zone2,Zone6,2024-01-01 04:00:00,863.5046616016832
NYC,Zone2,Zone7,2024-01-01 04:00:00,686.8363044784109
NYC,Zone2,Zone8,2024-01-01 04:00:00,1098.5598560180406
NYC,Zone2,Zone9,2024-01-01 04:00:00,636.441731215175
NYC,Zone2,Zone10,2024-01-01 04:00:00,730.9522690080186
NYC,Zone3,Zone6,2024-01-01 04:00:00,983.5425942211798
NYC,Zone3,Zone7,2024-01-01 04:00:00,721.5379251439598
NYC,Zone3,Zone8,2024-01-01 04:00:00,818.4806467397066
NYC,Zone3,Zone9,2024-01-01 04:00:00,1238.902423380044
NYC,Zone3,Zone10,2024-01-01 04:00:00,896.0669962784141
NYC,Zone4,Zone6,2024-01-01 04:00:00,1217.1409444762717
NYC,Zone4,Zone7,2024-01-01 04:00:00,702.2274079813842
NYC,Zone4,Zone8,2024-01-01 04:00:00,748.5496585987778
NYC,Zone4,Zone9,2024-01-01 04:00:00,821.526915349061
NYC,Zone4,Zone10,2024-01-01 04:00:00,1060.3012468409706
NYC,Zone5,Zone6,2024-01-01 04:00:00,889.3442483247844
NYC,Zone5,Zone7,2024-01-01 04:00:00,968.3879519538373
NYC,Zone5,Zone8,2024-01-01 04:00:00,902.4959225535148
NYC,Zone5,Zone9,2024-01-01 04:00:00,989.0081271886285
NYC,Zone5,Zone10,2024-01-01 04:00:00,786.4931044883131
NYC,Zone1,Zone6,2024-01-01 05:00:00,487.51989400617015
NYC,Zone1,Zone7,2024-01-01 05:00:00,688.0761965615015
NYC,Zone1,Zone8,2024-01-01 05:00:00,1051.1085364451371
NYC,Zone1,Zone9,2024-01-01 05:00:00,790.9720024952835
NYC,Zone1,Zone10,2024-01-01 05:00:00,845.4685845431751
NYC,Zone2,Zone6,2024-01-01 05:00:00,599.3790143142726
NYC,Zone2,Zone7,2024-01-01 05:00:00,1030.707410256238
NYC,Zone2,Zone8,2024-01-01 05:00:00,907.9093742346919
NYC,Zone2,Zone9,2024-01-01 05:00:00,699.1535232567181
NYC,Zone2,Zone10,2024-01-01 05:00:00,564.8756485980683
NYC,Zone3,Zone6,2024-01-01 05:00:00,825.4202602768393
NYC,Zone3,Zone7,2024-01-01 05:00:00,1206.0875392430225
NYC,Zone3,Zone8,2024-01-01 05:00:00,933.552336322151
NYC,Zone3,Zone9,2024-01-01 05:00:00,1019.1699726470973
NYC,Zone3,Zone10,2024-01-01 05:00:00,952.3042598881436
NYC,Zone4,Zone6,2024-01-01 05:00:00,997.338816076283
NYC,Zone4,Zone7,2024-01-01 05:00:00,1008.2319033302962
NYC,Zone4,Zone8,2024-01-01 05:00:00,1050.2390430533064
NYC,Zone4,Zone9,2024-01-01 05:00:00,623.9259354549627
NYC,Zone4,Zone10,2024-01-01 05:00:00,596.6518053456102
NYC,Zone5,Zone6,2024-01-01 05:00:00,913.4203056343274
NYC,Zone5,Zone7,2024-01-01 05:00:00,1132.3731768492994
NYC,Zone5,Zone8,2024-01-01 05:00:00,594.3095681986763
NYC,Zone5,Zone9,2024-01-01 05:00:00,916.8140220792225
NYC,Zone5,Zone10,2024-01-01 05:00:00,1126.8593468055794
NYC,Zone1,Zone6,2024-01-01 06:00:00,878.0380980443383
NYC,Zone1,Zone7,2024-01-01 06:00:00,996.876351637558
NYC,Zone1,Zone8,2024-01-01 06:00:00,899.4844218511246
NYC,Zone1,Zone9,2024-01-01 06:00:00,478.30171424234607
NYC,Zone1,Zone10,2024-01-01 06:00:00,883.0656195310924
NYC,Zone2,Zone6,2024-01-01 06:00:00,1108.518730902047
NYC,Zone2,Zone7,2024-01-01 06:00:00,1088.6576693258132
NYC,Zone2,Zone8,2024-01-01 06:00:00,542.0256909746341
NYC,Zone2,Zone9,2024-01-01 06:00:00,1022.6161895755673
NYC,Zone2,Zone10,2024-01-01 06:00:00,1242.973251025083
NYC,Zone3,Zone6,2024-01-01 06:00:00,956.7614214238332
NYC,Zone3,Zone7,2024-01-01 06:00:00,1017.9905190222016
NYC,Zone3,Zone8,2024-01-01 06:00:00,852.8243526770657
NYC,Zone3,Zone9,2024-01-01 06:00:00,558.7939920983306
NYC,Zone3,Zone10,2024-01-01 06:00:00,709.2950197350095
NYC,Zone4,Zone6,2024-01-01 06:00:00,904.9589867962626
NYC,Zone4,Zone7,2024-01-01 06:00:00,976.9757434793726
NYC,Zone4,Zone8,2024-01-01 06:00:00,1275.9228855458086
NYC,Zone4,Zone9,2024-01-01 06:00:00,675.6191903508461
NYC,Zone4,Zone10,2024-01-01 06:00:00,1097.502422362115
NYC,Zone5,Zone6,2024-01-01 06:00:00,1082.5703656851213
NYC,Zone5,Zone7,2024-01-01 06:00:00,659.3403511785266
NYC,Zone5,Zone8,2024-01-01 06:00:00,1094.2163646048425
NYC,Zone5,Zone9,2024-01-01 06:00:00,905.3892085461266
NYC,Zone5,Zone10,2024-01-01 06:00:00,942.0334278242747
NYC,Zone1,Zone6,2024-01-01 07:00:00,1006.5883854172703
NYC,Zone1,Zone7,2024-01-01 07:00:00,570.477239527261
NYC,Zone1,Zone8,2024-01-01 07:00:00,905.3607218299655
NYC,Zone1,Zone9,2024-01-01 07:00:00,909.607369019225
NYC,Zone1,Zone10,2024-01-01 07:00:00,824.3590782835748
NYC,Zone2,Zone6,2024-01-01 07:00:00,757.614490937866
NYC,Zone2,Zone7,2024-01-01 07:00:00,622.7143555539097
NYC,Zone2,Zone8,2024-01-01 07:00:00,575.2050365239329
NYC,Zone2,Zone9,2024-01-01 07:00:00,598.2476579774072
NYC,Zone2,Zone10,2024-01-01 07:00:00,1046.8301069222491
NYC,Zone3,Zone6,2024-01-01 07:00:00,1004.02303856319
NYC,Zone3,Zone7,2024-01-01 07:00:00,1163.9037508724189
NYC,Zone3,Zone8,2024-01-01 07:00:00,1105.5123580125314
NYC,Zone3,Zone9,2024-01-01 07:00:00,982.7677711267472
NYC,Zone3,Zone10,2024-01-01 07:00:00,857.4321725396134
NYC,Zone4,Zone6,2024-01-01 07:00:00,770.4963244088439
NYC,Zone4,Zone7,2024-01-01 07:00:00,1426.3177516880846
NYC,Zone4,Zone8,2024-01-01 07:00:00,1387.4827235573598
NYC,Zone4,Zone9,2024-01-01 07:00:00,911.4154734223397
NYC,Zone4,Zone10,2024-01-01 07:00:00,867.2632976708351
NYC,Zone5,Zone6,2024-01-01 07:00:00,994.2995807395197
NYC,Zone5,Zone7,2024-01-01 07:00:00,925.9844282388644
NYC,Zone5,Zone8,2024-01-01 07:00:00,965.570553764455
NYC,Zone5,Zone9,2024-01-01 07:00:00,870.2551417700391
NYC,Zone5,Zone10,2024-01-01 07:00:00,802.9197275817799
NYC,Zone1,Zone6,2024-01-01 08:00:00,1451.5120439768962
NYC,Zone1,Zone7,2024-01-01 08:00:00,810.91587608025
NYC,Zone1,Zone8,2024-01-01 08:00:00,532.3719226190567
NYC,Zone1,Zone9,2024-01-01 08:00:00,1309.9517309176335
NYC,Zone1,Zone10,2024-01-01 08:00:00,460.3373239183595
NYC,Zone2,Zone6,2024-01-01 08:00:00,1068.195076472332
NYC,Zone2,Zone7,2024-01-01 08:00:00,632.5468091393907
NYC,Zone2,Zone8,2024-01-01 08:00:00,1152.1586311770382
NYC,Zone2,Zone9,2024-01-01 08:00:00,893.0155084809662
NYC,Zone2,Zone10,2024-01-01 08:00:00,781.3923101754693
NYC,Zone3,Zone6,2024-01-01 08:00:00,868.2126487991493
NYC,Zone3,Zone7,2024-01-01 08:00:00,1035.1131102385189
NYC,Zone3,Zone8,2024-01-01 08:00:00,1023.034060191655
NYC,Zone3,Zone9,2024-01-01 08:00:00,626.5900435431407
NYC,Zone3,Zone10,2024-01-01 08:00:00,957.2802819896071
NYC,Zone4,Zone6,2024-01-01 08:00:00,815.1712125938222
NYC,Zone4,Zone7,2024-01-01 08:00:00,980.8905408052119
NYC,Zone4,Zone8,2024-01-01 08:00:00,1123.41474052161
NYC,Zone4,Zone9,2024-01-01 08:00:00,955.9542544912335
NYC,Zone4,Zone10,2024-01-01 08:00:00,493.6762559099523
NYC,Zone5,Zone6,2024-01-01 08:00:00,898.2282037083296
NYC,Zone5,Zone7,2024-01-01 08:00:00,1023.185589800274
NYC,Zone5,Zone8,2024-01-01 08:00:00,777.8279461649577
NYC,Zone5,Zone9,2024-01-01 08:00:00,895.6024084844619
NYC,Zone5,Zone10,2024-01-01 08:00:00,1064.3815851307127
NYC,Zone1,Zone6,2024-01-01 09:00:00,370.0052735653305
NYC,Zone1,Zone7,2024-01-01 09:00:00,731.296727378073
NYC,Zone1,Zone8,2024-01-01 09:00:00,912.9330819864834
NYC,Zone1,Zone9,2024-01-01 09:00:00,887.425201067285
NYC,Zone1,Zone10,2024-01-01 09:00:00,631.2448308326296
NYC,Zone2,Zone6,2024-01-01 09:00:00,784.5439381462435
NYC,Zone2,Zone7,2024-01-01 09:00:00,1211.3673306185653
NYC,Zone2,Zone8,2024-01-01 09:00:00,770.092861540745
NYC,Zone2,Zone9,2024-01-01 09:00:00,1044.5806364254768
NYC,Zone2,Zone10,2024-01-01 09:00:00,1002.35682209136
NYC,Zone3,Zone6,2024-01-01 09:00:00,924.4744115821219
NYC,Zone3,Zone7,2024-01-01 09:00:00,1214.9738427705408
NYC,Zone3,Zone8,2024-01-01 09:00:00,1005.413034294156
NYC,Zone3,Zone9,2024-01-01 09:00:00,613.2905224825372
NYC,Zone3,Zone10,2024-01-01 09:00:00,969.4054487650795
NYC,Zone4,Zone6,2024-01-01 09:00:00,878.004057711165
NYC,Zone4,Zone7,2024-01-01 09:00:00,666.3249317688899
NYC,Zone4,Zone8,2024-01-01 09:00:00,906.6990710539527
NYC,Zone4,Zone9,2024-01-01 09:00:00,1290.2430070759879
NYC,Zone4,Zone10,2024-01-01 09:00:00,547.9793522941088
NYC,Zone5,Zone6,2024-01-01 09:00:00,742.7154019379517
NYC,Zone5,Zone7,2024-01-01 09:00:00,749.242433721616
NYC,Zone5,Zone8,2024-01-01 09:00:00,749.9541251152425
NYC,Zone5,Zone9,2024-01-01 09:00:00,905.75671360347
NYC,Zone5,Zone10,2024-01-01 09:00:00,889.8726535856015
NYC,Zone1,Zone6,2024-01-01 10:00:00,780.8913409220274
NYC,Zone1,Zone7,2024-01-01 10:00:00,909.7328493350916
NYC,Zone1,Zone8,2024-01-01 10:00:00,812.7506106546413
NYC,Zone1,Zone9,2024-01-01 10:00:00,925.3163281586856
NYC,Zone1,Zone10,2024-01-01 10:00:00,938.1467841624656
NYC,Zone2,Zone6,2024-01-01 10:00:00,762.4220183327702
NYC,Zone2,Zone7,2024-01-01 10:00:00,569.1420939581108
NYC,Zone2,Zone8,2024-01-01 10:00:00,957.2482307941002
NYC,Zone2,Zone9,2024-01-01 10:00:00,658.5162629379147
NYC,Zone2,Zone10,2024-01-01 10:00:00,752.0859957358839
NYC,Zone3,Zone6,2024-01-01 10:00:00,801.303002552933
NYC,Zone3,Zone7,2024-01-01 10:00:00,1418.9322027637586
NYC,Zone3,Zone8,2024-01-01 10:00:00,1129.7496116221164
NYC,Zone3,Zone9,2024-01-01 10:00:00,1051.1734081864658
NYC,Zone3,Zone10,2024-01-01 10:00:00,1136.8136336626444
NYC,Zone4,Zone6,2024-01-01 10:00:00,809.2644857904626
NYC,Zone4,Zone7,2024-01-01 10:00:00,1010.9566964694449
NYC,Zone4,Zone8,2024-01-01 10:00:00,855.8534243034534
NYC,Zone4,Zone9,2024-01-01 10:00:00,1004.1546458782739
NYC,Zone4,Zone10,2024-01-01 10:00:00,1057.9918623437293
NYC,Zone5,Zone6,2024-01-01 10:00:00,582.51800401436
NYC,Zone5,Zone7,2024-01-01 10:00:00,1122.165086471961
NYC,Zone5,Zone8,2024-01-01 10:00:00,797.2359747069238
NYC,Zone5,Zone9,2024-01-01 10:00:00,300.0
NYC,Zone5,Zone10,2024-01-01 10:00:00,926.260000735093
NYC,Zone1,Zone6,2024-01-01 11:00:00,859.1834272223505
NYC,Zone1,Zone7,2024-01-01 11:00:00,868.6610069919274
NYC,Zone1,Zone8,2024-01-01 11:00:00,1087.240077961836
NYC,Zone1,Zone9,2024-01-01 11:00:00,1227.8703921160495
NYC,Zone1,Zone10,2024-01-01 11:00:00,826.2802059218562
NYC,Zone2,Zone6,2024-01-01 11:00:00,887.9584285430484
NYC,Zone2,Zone7,2024-01-01 11:00:00,999.8704100439378
NYC,Zone2,Zone8,2024-01-01 11:00:00,1186.4466986087589
NYC,Zone2,Zone9,2024-01-01 11:00:00,924.1150500788883
NYC,Zone2,Zone10,2024-01-01 11:00:00,885.3254785038635
NYC,Zone3,Zone6,2024-01-01 11:00:00,316.79275203588475
NYC,Zone3,Zone7,2024-01-01 11:00:00,841.88917182515
NYC,Zone3,Zone8,2024-01-01 11:00:00,1381.882937104777
NYC,Zone3,Zone9,2024-01-01 11:00:00,648.299057133132
NYC,Zone3,Zone10,2024-01-01 11:00:00,1201.2220467661461
NYC,Zone4,Zone6,2024-01-01 11:00:00,1031.7215286982005
NYC,Zone4,Zone7,2024-01-01 11:00:00,692.0023587104563
NYC,Zone4,Zone8,2024-01-01 11:00:00,868.3226082844926
NYC,Zone4,Zone9,2024-01-01 11:00:00,1010.1667990661854
NYC,Zone4,Zone10,2024-01-01 11:00:00,1072.9577344873687
NYC,Zone5,Zone6,2024-01-01 11:00:00,890.1791643184409
NYC,Zone5,Zone7,2024-01-01 11:00:00,1066.0350571002155
NYC,Zone5,Zone8,2024-01-01 11:00:00,783.0144286285914
NYC,Zone5,Zone9,2024-01-01 11:00:00,902.5251619178033
NYC,Zone5,Zone10,2024-01-01 11:00:00,683.2681814255121
NYC,Zone1,Zone6,2024-01-01 12:00:00,1325.209148524203
NYC,Zone1,Zone7,2024-01-01 12:00:00,882.6774669752082
NYC,Zone1,Zone8,2024-01-01 12:00:00,441.8960032742196
NYC,Zone1,Zone9,2024-01-01 12:00:00,856.2654237054944
NYC,Zone1,Zone10,2024-01-01 12:00:00,702.6333703054232
NYC,Zone2,Zone6,2024-01-01 12:00:00,697.0738773486689
NYC,Zone2,Zone7,2024-01-01 12:00:00,1068.431135484519
NYC,Zone2,Zone8,2024-01-01 12:00:00,810.6831794190264
NYC,Zone2,Zone9,2024-01-01 12:00:00,1221.7810245233031
NYC,Zone2,Zone10,2024-01-01 12:00:00,998.0417415854831
NYC,Zone3,Zone6,2024-01-01 12:00:00,912.6422769372348
NYC,Zone3,Zone7,2024-01-01 12:00:00,702.8411105045825
NYC,Zone3,Zone8,2024-01-01 12:00:00,976.4297161128886
NYC,Zone3,Zone9,2024-01-01 12:00:00,812.4385796642474
NYC,Zone3,Zone10,2024-01-01 12:00:00,995.9623899119977
NYC,Zone4,Zone6,2024-01-01 12:00:00,674.323065714615
NYC,Zone4,Zone7,2024-01-01 12:00:00,1021.6954634963168
NYC,Zone4,Zone8,2024-01-01 12:00:00,1210.8689105467297
NYC,Zone4,Zone9,2024-01-01 12:00:00,905.5236427850189
NYC,Zone4,Zone10,2024-01-01 12:00:00,1053.579959322677
NYC,Zone5,Zone6,2024-01-01 12:00:00,1083.6893042985942
NYC,Zone5,Zone7,2024-01-01 12:00:00,1052.3989810609235
NYC,Zone5,Zone8,2024-01-01 12:00:00,945.3313136909364
NYC,Zone5,Zone9,2024-01-01 12:00:00,738.3849871218736
NYC,Zone5,Zone10,2024-01-01 12:00:00,1048.5659021861397
NYC,Zone1,Zone6,2024-01-01 13:00:00,869.1433617047062
NYC,Zone1,Zone7,2024-01-01 13:00:00,779.6560562404658
NYC,Zone1,Zone8,2024-01-01 13:00:00,993.1424301495415
NYC,Zone1,Zone9,2024-01-01 13:00:00,730.4312128838419
NYC,Zone1,Zone10,2024-01-01 13:00:00,894.3593192727839
NYC,Zone2,Zone6,2024-01-01 13:00:00,886.3605863517201
NYC,Zone2,Zone7,2024-01-01 13:00:00,836.3848770941837
NYC,Zone2,Zone8,2024-01-01 13:00:00,861.2377070255282
NYC,Zone2,Zone9,2024-01-01 13:00:00,741.0108464204488
NYC,Zone2,Zone10,2024-01-01 13:00:00,754.5805597811672
NYC,Zone3,Zone6,2024-01-01 13:00:00,1024.2964052309853
NYC,Zone3,Zone7,2024-01-01 13:00:00,849.5228064041311
NYC,Zone3,Zone8,2024-01-01 13:00:00,934.4683651951771
NYC,Zone3,Zone9,2024-01-01 13:00:00,1108.8985632534134
NYC,Zone3,Zone10,2024-01-01 13:00:00,560.925696683647
NYC,Zone4,Zone6,2024-01-01 13:00:00,1330.3468213725741
NYC,Zone4,Zone7,2024-01-01 13:00:00,810.5746566326941
NYC,Zone4,Zone8,2024-01-01 13:00:00,739.1462485598693
NYC,Zone4,Zone9,2024-01-01 13:00:00,808.8684698733477
NYC,Zone4,Zone10,2024-01-01 13:00:00,944.2620924635497
NYC,Zone5,Zone6,2024-01-01 13:00:00,1126.9127210275715
NYC,Zone5,Zone7,2024-01-01 13:00:00,963.1545521968794
NYC,Zone5,Zone8,2024-01-01 13:00:00,1489.3859821794342
NYC,Zone5,Zone9,2024-01-01 13:00:00,691.1293770547538
NYC,Zone5,Zone10,2024-01-01 13:00:00,1041.138489069361
NYC,Zone1,Zone6,2024-01-01 14:00:00,1151.6922737050709
NYC,Zone1,Zone7,2024-01-01 14:00:00,892.3600874037114
NYC,Zone1,Zone8,2024-01-01 14:00:00,772.8765362056365
NYC,Zone1,Zone9,2024-01-01 14:00:00,541.6017248856652
NYC,Zone1,Zone10,2024-01-01 14:00:00,887.2517743634469
NYC,Zone2,Zone6,2024-01-01 14:00:00,1071.50688379844
NYC,Zone2,Zone7,2024-01-01 14:00:00,826.1831184668313
NYC,Zone2,Zone8,2024-01-01 14:00:00,818.386830059169
NYC,Zone2,Zone9,2024-01-01 14:00:00,523.2129077415973
NYC,Zone2,Zone10,2024-01-01 14:00:00,1081.024325327761
NYC,Zone3,Zone6,2024-01-01 14:00:00,1103.57964666945
NYC,Zone3,Zone7,2024-01-01 14:00:00,874.9326556178635
NYC,Zone3,Zone8,2024-01-01 14:00:00,1413.0590144925084
NYC,Zone3,Zone9,2024-01-01 14:00:00,601.0231811698904
NYC,Zone3,Zone10,2024-01-01 14:00:00,1022.9799675072716
NYC,Zone4,Zone6,2024-01-01 14:00:00,1199.2912285664183
NYC,Zone4,Zone7,2024-01-01 14:00:00,891.9292885770965
NYC,Zone4,Zone8,2024-01-01 14:00:00,1075.698604754718
NYC,Zone4,Zone9,2024-01-01 14:00:00,823.9836253671909
NYC,Zone4,Zone10,2024-01-01 14:00:00,912.4369166331603
NYC,Zone5,Zone6,2024-01-01 14:00:00,1221.1687098842067
NYC,Zone5,Zone7,2024-01-01 14:00:00,769.9249611414299
NYC,Zone5,Zone8,2024-01-01 14:00:00,1088.8921286575255
NYC,Zone5,Zone9,2024-01-01 14:00:00,929.6791381370001
NYC,Zone5,Zone10,2024-01-01 14:00:00,960.5039257220537
NYC,Zone1,Zone6,2024-01-01 15:00:00,602.5326843151324
NYC,Zone1,Zone7,2024-01-01 15:00:00,954.420553050151
NYC,Zone1,Zone8,2024-01-01 15:00:00,893.9822391399792
NYC,Zone1,Zone9,2024-01-01 15:00:00,1000.8868337494742
NYC,Zone1,Zone10,2024-01-01 15:00:00,847.6017553316148
NYC,Zone2,Zone6,2024-01-01 15:00:00,813.2750235507552
NYC,Zone2,Zone7,2024-01-01 15:00:00,795.0132876659188
NYC,Zone2,Zone8,2024-01-01 15:00:00,1094.2929987149746
NYC,Zone2,Zone9,2024-01-01 15:00:00,762.5364287491758
NYC,Zone2,Zone10,2024-01-01 15:00:00,1084.257096585009
NYC,Zone3,Zone6,2024-01-01 15:00:00,755.4847563373888
NYC,Zone3,Zone7,2024-01-01 15:00:00,982.2321637514169
NYC,Zone3,Zone8,2024-01-01 15:00:00,903.2927449464764
NYC,Zone3,Zone9,2024-01-01 15:00:00,300.0
NYC,Zone3,Zone10,2024-01-01 15:00:00,749.0718672728455
NYC,Zone4,Zone6,2024-01-01 15:00:00,816.1236064717623
NYC,Zone4,Zone7,2024-01-01 15:00:00,714.1387555744363
NYC,Zone4,Zone8,2024-01-01 15:00:00,779.7300946850421
NYC,Zone4,Zone9,2024-01-01 15:00:00,1219.4224214180076
NYC,Zone4,Zone10,2024-01-01 15:00:00,1173.662569576478
NYC,Zone5,Zone6,2024-01-01 15:00:00,827.7788661455796
