region,origin_display_name,destination_display_name,datetime,mean_travel_time_seconds
SF,Zone3,Zone6,2024-01-01 06:00:00,1199.802377546998
SF,Zone3,Zone7,2024-01-01 06:00:00,996.8096483557679
SF,Zone3,Zone8,2024-01-01 06:00:00,783.0573940724869
SF,Zone3,Zone9,2024-01-01 06:00:00,579.5142592007808
SF,Zone3,Zone10,2024-01-01 06:00:00,854.755280955941
SF,Zone4,Zone6,2024-01-01 06:00:00,1011.2771136372651
SF,Zone4,Zone7,2024-01-01 06:00:00,878.2637184048443
SF,Zone4,Zone8,2024-01-01 06:00:00,1119.4190378118064
SF,Zone4,Zone9,2024-01-01 06:00:00,1231.5945963631254
SF,Zone4,Zone10,2024-01-01 06:00:00,977.385014063041
SF,Zone5,Zone6,2024-01-01 06:00:00,852.6149916484616
SF,Zone5,Zone7,2024-01-01 06:00:00,911.1074270902648
SF,Zone5,Zone8,2024-01-01 06:00:00,636.5016116131803
SF,Zone5,Zone9,2024-01-01 06:00:00,748.8127824158339
SF,Zone5,Zone10,2024-01-01 06:00:00,831.5326629789193
SF,Zone1,Zone6,2024-01-01 07:00:00,879.8530863689416
SF,Zone1,Zone7,2024-01-01 07:00:00,754.2832843545693
SF,Zone1,Zone8,2024-01-01 07:00:00,544.061682305239
SF,Zone1,Zone9,2024-01-01 07:00:00,1131.3208301366988
SF,Zone1,Zone10,2024-01-01 07:00:00,866.1819344989482
SF,Zone2,Zone6,2024-01-01 07:00:00,660.0832347501514
SF,Zone2,Zone7,2024-01-01 07:00:00,884.10835265416
SF,Zone2,Zone8,2024-01-01 07:00:00,818.2229246814857
SF,Zone2,Zone9,2024-01-01 07:00:00,1200.2165279472542
SF,Zone2,Zone10,2024-01-01 07:00:00,758.58345614418
SF,Zone3,Zone6,2024-01-01 07:00:00,956.66247659865
SF,Zone3,Zone7,2024-01-01 07:00:00,920.2673506065316
SF,Zone3,Zone8,2024-01-01 07:00:00,636.3045866032688
SF,Zone3,Zone9,2024-01-01 07:00:00,667.2200995654532
SF,Zone3,Zone10,2024-01-01 07:00:00,934.400445156617
SF,Zone4,Zone6,2024-01-01 07:00:00,722.4154608160436
SF,Zone4,Zone7,2024-01-01 07:00:00,951.7903747558147
SF,Zone4,Zone8,2024-01-01 07:00:00,730.4690044396493
SF,Zone4,Zone9,2024-01-01 07:00:00,705.7562768268876
SF,Zone4,Zone10,2024-01-01 07:00:00,622.6909934869902
SF,Zone5,Zone6,2024-01-01 07:00:00,730.1496703988934
SF,Zone5,Zone7,2024-01-01 07:00:00,1320.6598147148454
SF,Zone5,Zone8,2024-01-01 07:00:00,1182.2449075294696
SF,Zone5,Zone9,2024-01-01 07:00:00,702.6444314885889
SF,Zone5,Zone10,2024-01-01 07:00:00,698.5566333925753
SF,Zone1,Zone6,2024-01-01 08:00:00,606.8789210569646
SF,Zone1,Zone7,2024-01-01 08:00:00,950.4599692504353
SF,Zone1,Zone8,2024-01-01 08:00:00,812.8817224479094
SF,Zone1,Zone9,2024-01-01 08:00:00,942.1795326475414
SF,Zone1,Zone10,2024-01-01 08:00:00,1199.78713316178
SF,Zone2,Zone6,2024-01-01 08:00:00,629.5721674403372
SF,Zone2,Zone7,2024-01-01 08:00:00,904.0913332721109
SF,Zone2,Zone8,2024-01-01 08:00:00,1196.5451975240758
SF,Zone2,Zone9,2024-01-01 08:00:00,1052.0027783321327
SF,Zone2,Zone10,2024-01-01 08:00:00,1010.8125886681846
SF,Zone3,Zone6,2024-01-01 08:00:00,731.8262677077286
SF,Zone3,Zone7,2024-01-01 08:00:00,948.7488118099446
SF,Zone3,Zone8,2024-01-01 08:00:00,1125.6091985597643
SF,Zone3,Zone9,2024-01-01 08:00:00,955.9550142040537
SF,Zone3,Zone10,2024-01-01 08:00:00,816.6319578129503
SF,Zone4,Zone6,2024-01-01 08:00:00,971.0693171778759
SF,Zone4,Zone7,2024-01-01 08:00:00,957.7856862805825
SF,Zone4,Zone8,2024-01-01 08:00:00,690.5491465869707
SF,Zone4,Zone9,2024-01-01 08:00:00,1278.0920235448948
SF,Zone4,Zone10,2024-01-01 08:00:00,981.8014042509384
SF,Zone5,Zone6,2024-01-01 08:00:00,755.8199254599342
SF,Zone5,Zone7,2024-01-01 08:00:00,991.4113634847713
SF,Zone5,Zone8,2024-01-01 08:00:00,1014.6569961674701
SF,Zone5,Zone9,2024-01-01 08:00:00,1167.8491612820715
SF,Zone5,Zone10,2024-01-01 08:00:00,861.3768624128608
SF,Zone1,Zone6,2024-01-01 09:00:00,986.8283711192114
SF,Zone1,Zone7,2024-01-01 09:00:00,1281.3103198269168
SF,Zone1,Zone8,2024-01-01 09:00:00,1186.5038016394044
SF,Zone1,Zone9,2024-01-01 09:00:00,709.5518065715595
SF,Zone1,Zone10,2024-01-01 09:00:00,703.0215603398199
SF,Zone2,Zone6,2024-01-01 09:00:00,884.4837996521483
SF,Zone2,Zone7,2024-01-01 09:00:00,1222.7206806450542
SF,Zone2,Zone8,2024-01-01 09:00:00,705.6265815973686
SF,Zone2,Zone9,2024-01-01 09:00:00,664.5955351675409
SF,Zone2,Zone10,2024-01-01 09:00:00,911.8871715805757
SF,Zone3,Zone6,2024-01-01 09:00:00,988.6751554941777
SF,Zone3,Zone7,2024-01-01 09:00:00,1172.1831703906248
SF,Zone3,Zone8,2024-01-01 09:00:00,915.4543118781299
SF,Zone3,Zone9,2024-01-01 09:00:00,1045.0255801471167
SF,Zone3,Zone10,2024-01-01 09:00:00,1145.4682334276251
SF,Zone4,Zone6,2024-01-01 09:00:00,714.6752132603306
SF,Zone4,Zone7,2024-01-01 09:00:00,1084.2186218281686
SF,Zone4,Zone8,2024-01-01 09:00:00,759.858530330096
SF,Zone4,Zone9,2024-01-01 09:00:00,953.1004537727794
SF,Zone4,Zone10,2024-01-01 09:00:00,649.5303410826814
SF,Zone5,Zone6,2024-01-01 09:00:00,934.5764180451857
SF,Zone5,Zone7,2024-01-01 09:00:00,821.1968790393985
SF,Zone5,Zone8,2024-01-01 09:00:00,1014.4319162750209
SF,Zone5,Zone9,2024-01-01 09:00:00,621.4719646235408
SF,Zone5,Zone10,2024-01-01 09:00:00,836.5131138699467
SF,Zone1,Zone6,2024-01-01 10:00:00,1000.6499610552185
SF,Zone1,Zone7,2024-01-01 10:00:00,957.852933513278
SF,Zone1,Zone8,2024-01-01 10:00:00,881.2279749272751
SF,Zone1,Zone9,2024-01-01 10:00:00,531.487122560304
SF,Zone1,Zone10,2024-01-01 10:00:00,922.0058641592822
SF,Zone2,Zone6,2024-01-01 10:00:00,825.3390730188805
SF,Zone2,Zone7,2024-01-01 10:00:00,1034.9195910610576
SF,Zone2,Zone8,2024-01-01 10:00:00,1153.7926918006074
SF,Zone2,Zone9,2024-01-01 10:00:00,1064.137440935542
SF,Zone2,Zone10,2024-01-01 10:00:00,805.9484232142947
SF,Zone3,Zone6,2024-01-01 10:00:00,759.1619526388718
SF,Zone3,Zone7,2024-01-01 10:00:00,1112.0385354586836
SF,Zone3,Zone8,2024-01-01 10:00:00,1276.768819249745
SF,Zone3,Zone9,2024-01-01 10:00:00,608.0789982038059
SF,Zone3,Zone10,2024-01-01 10:00:00,706.1918188837948
SF,Zone4,Zone6,2024-01-01 10:00:00,1001.638472137397
SF,Zone4,Zone7,2024-01-01 10:00:00,1003.4759905127682
SF,Zone4,Zone8,2024-01-01 10:00:00,688.405998439332
SF,Zone4,Zone9,2024-01-01 10:00:00,1137.7695040063393
SF,Zone4,Zone10,2024-01-01 10:00:00,1032.7542685109968
SF,Zone5,Zone6,2024-01-01 10:00:00,947.626611550428
SF,Zone5,Zone7,2024-01-01 10:00:00,1150.1751613217493
SF,Zone5,Zone8,2024-01-01 10:00:00,1162.6702561076427
SF,Zone5,Zone9,2024-01-01 10:00:00,1152.4693633711502
SF,Zone5,Zone10,2024-01-01 10:00:00,763.4576158999403
SF,Zone1,Zone6,2024-01-01 11:00:00,802.4314834342367
SF,Zone1,Zone7,2024-01-01 11:00:00,732.7501529843066
SF,Zone1,Zone8,2024-01-01 11:00:00,853.6533395908092
SF,Zone1,Zone9,2024-01-01 11:00:00,861.3088949456862
SF,Zone1,Zone10,2024-01-01 11:00:00,584.9893334531473
SF,Zone2,Zone6,2024-01-01 11:00:00,821.8658805169507
SF,Zone2,Zone7,2024-01-01 11:00:00,860.1768426617556
SF,Zone2,Zone8,2024-01-01 11:00:00,774.8143841396377
SF,Zone2,Zone9,2024-01-01 11:00:00,837.1449731019284
SF,Zone2,Zone10,2024-01-01 11:00:00,1074.6785165947422
SF,Zone3,Zone6,2024-01-01 11:00:00,1147.2518824269364
SF,Zone3,Zone7,2024-01-01 11:00:00,1447.427996019053
SF,Zone3,Zone8,2024-01-01 11:00:00,1055.147254030228
SF,Zone3,Zone9,2024-01-01 11:00:00,731.2250344959848
SF,Zone3,Zone10,2024-01-01 11:00:00,962.8533517820094
SF,Zone4,Zone6,2024-01-01 11:00:00,574.7975245760867
SF,Zone4,Zone7,2024-01-01 11:00:00,907.1224029738294
SF,Zone4,Zone8,2024-01-01 11:00:00,966.3244832537531
SF,Zone4,Zone9,2024-01-01 11:00:00,1115.5134050511415
SF,Zone4,Zone10,2024-01-01 11:00:00,1127.7146854324621
SF,Zone5,Zone6,2024-01-01 11:00:00,687.7711215412068
SF,Zone5,Zone7,2024-01-01 11:00:00,736.5030596845058
SF,Zone5,Zone8,2024-01-01 11:00:00,1115.3724537903643
SF,Zone5,Zone9,2024-01-01 11:00:00,584.6409041643756
SF,Zone5,Zone10,2024-01-01 11:00:00,763.71042301791
SF,Zone1,Zone6,2024-01-01 12:00:00,876.8842935302498
SF,Zone1,Zone7,2024-01-01 12:00:00,1067.9736426420336
SF,Zone1,Zone8,2024-01-01 12:00:00,804.5422491067911
SF,Zone1,Zone9,2024-01-01 12:00:00,797.5445820097854
SF,Zone1,Zone10,2024-01-01 12:00:00,964.8772858684921
SF,Zone2,Zone6,2024-01-01 12:00:00,827.3497718138433
SF,Zone2,Zone7,2024-01-01 12:00:00,682.0333595965117
SF,Zone2,Zone8,2024-01-01 12:00:00,794.2102058745352
SF,Zone2,Zone9,2024-01-01 12:00:00,908.2971075462826
SF,Zone2,Zone10,2024-01-01 12:00:00,1110.8923967575472
SF,Zone3,Zone6,2024-01-01 12:00:00,926.7633568809765
SF,Zone3,Zone7,2024-01-01 12:00:00,1155.0925213381802
SF,Zone3,Zone8,2024-01-01 12:00:00,594.7696102794191
SF,Zone3,Zone9,2024-01-01 12:00:00,776.0385599295977
SF,Zone3,Zone10,2024-01-01 12:00:00,1017.329959672091
SF,Zone4,Zone6,2024-01-01 12:00:00,1082.2284177957895
SF,Zone4,Zone7,2024-01-01 12:00:00,1378.0045451998622
SF,Zone4,Zone8,2024-01-01 12:00:00,803.0694678409787
SF,Zone4,Zone9,2024-01-01 12:00:00,557.7319611440696
SF,Zone4,Zone10,2024-01-01 12:00:00,899.5480055954906
SF,Zone5,Zone6,2024-01-01 12:00:00,817.6979553844207
SF,Zone5,Zone7,2024-01-01 12:00:00,916.3510190226266
SF,Zone5,Zone8,2024-01-01 12:00:00,883.0499707028164
SF,Zone5,Zone9,2024-01-01 12:00:00,1309.9411550815448
SF,Zone5,Zone10,2024-01-01 12:00:00,962.4010876631645
SF,Zone1,Zone6,2024-01-01 13:00:00,1295.2210965582171
SF,Zone1,Zone7,2024-01-01 13:00:00,945.6472002322928
SF,Zone1,Zone8,2024-01-01 13:00:00,1059.4685716270412
SF,Zone1,Zone9,2024-01-01 13:00:00,1044.2613041122872
SF,Zone1,Zone10,2024-01-01 13:00:00,771.1812966504909
SF,Zone2,Zone6,2024-01-01 13:00:00,986.5532071286461
SF,Zone2,Zone7,2024-01-01 13:00:00,1275.8681727789083
SF,Zone2,Zone8,2024-01-01 13:00:00,752.2481825401553
SF,Zone2,Zone9,2024-01-01 13:00:00,839.6421536689381
SF,Zone2,Zone10,2024-01-01 13:00:00,823.0537723383298
SF,Zone3,Zone6,2024-01-01 13:00:00,724.7932601438257
SF,Zone3,Zone7,2024-01-01 13:00:00,816.9580369312239
SF,Zone3,Zone8,2024-01-01 13:00:00,696.5753938954631
SF,Zone3,Zone9,2024-01-01 13:00:00,1009.5992008220363
SF,Zone3,Zone10,2024-01-01 13:00:00,1215.1381684837652
SF,Zone4,Zone6,2024-01-01 13:00:00,891.7424575644675
SF,Zone4,Zone7,2024-01-01 13:00:00,1239.3062754849877
SF,Zone4,Zone8,2024-01-01 13:00:00,1058.9571289309256
SF,Zone4,Zone9,2024-01-01 13:00:00,641.9397097029248
SF,Zone4,Zone10,2024-01-01 13:00:00,728.5534350570541
SF,Zone5,Zone6,2024-01-01 13:00:00,1327.1257822427983
SF,Zone5,Zone7,2024-01-01 13:00:00,559.0712416335213
SF,Zone5,Zone8,2024-01-01 13:00:00,694.7241701557421
SF,Zone5,Zone9,2024-01-01 13:00:00,1308.074870039091
SF,Zone5,Zone10,2024-01-01 13:00:00,1031.7836171860345
SF,Zone1,Zone6,2024-01-01 14:00:00,1022.9610724341699
SF,Zone1,Zone7,2024-01-01 14:00:00,800.4240384962748
SF,Zone1,Zone8,2024-01-01 14:00:00,632.8425414346673
SF,Zone1,Zone9,2024-01-01 14:00:00,1193.7027352695677
SF,Zone1,Zone10,2024-01-01 14:00:00,929.9584359510665
SF,Zone2,Zone6,2024-01-01 14:00:00,962.7043847387123
SF,Zone2,Zone7,2024-01-01 14:00:00,565.4346959084521
SF,Zone2,Zone8,2024-01-01 14:00:00,740.4209835621784
SF,Zone2,Zone9,2024-01-01 14:00:00,678.1620064432534
SF,Zone2,Zone10,2024-01-01 14:00:00,776.5488222049802
SF,Zone3,Zone6,2024-01-01 14:00:00,972.615595512699
SF,Zone3,Zone7,2024-01-01 14:00:00,1099.7764744492106
SF,Zone3,Zone8,2024-01-01 14:00:00,765.0585613026064
SF,Zone3,Zone9,2024-01-01 14:00:00,1015.300637266037
SF,Zone3,Zone10,2024-01-01 14:00:00,1008.6065450836007
SF,Zone4,Zone6,2024-01-01 14:00:00,748.5016075803575
SF,Zone4,Zone7,2024-01-01 14:00:00,1049.86736429294
SF,Zone4,Zone8,2024-01-01 14:00:00,1443.3976734118519
SF,Zone4,Zone9,2024-01-01 14:00:00,846.4414632449522
SF,Zone4,Zone10,2024-01-01 14:00:00,980.574973661781
SF,Zone5,Zone6,2024-01-01 14:00:00,562.5408104236383
SF,Zone5,Zone7,2024-01-01 14:00:00,895.4746963908892
SF,Zone5,Zone8,2024-01-01 14:00:00,1115.2852723974638
SF,Zone5,Zone9,2024-01-01 14:00:00,1087.5353244487155
SF,Zone5,Zone10,2024-01-01 14:00:00,709.3570952580584
SF,Zone1,Zone6,2024-01-01 15:00:00,1025.303451920189
SF,Zone1,Zone7,2024-01-01 15:00:00,1062.3357295701505
SF,Zone1,Zone8,2024-01-01 15:00:00,1151.9341475406384
SF,Zone1,Zone9,2024-01-01 15:00:00,905.8043858760739
SF,Zone1,Zone10,2024-01-01 15:00:00,855.5568771306722
SF,Zone2,Zone6,2024-01-01 15:00:00,903.0568647806388
SF,Zone2,Zone7,2024-01-01 15:00:00,594.8971582456211
SF,Zone2,Zone8,2024-01-01 15:00:00,717.7486805065655
SF,Zone2,Zone9,2024-01-01 15:00:00,1020.4192636798887
SF,Zone2,Zone10,2024-01-01 15:00:00,583.9290724217517
SF,Zone3,Zone6,2024-01-01 15:00:00,1049.2685673664823
SF,Zone3,Zone7,2024-01-01 15:00:00,660.4618823653078
SF,Zone3,Zone8,2024-01-01 15:00:00,979.4538158442356
SF,Zone3,Zone9,2024-01-01 15:00:00,1083.6915276329773
SF,Zone3,Zone10,2024-01-01 15:00:00,873.2579818047217
SF,Zone4,Zone6,2024-01-01 15:00:00,697.5829000749592
SF,Zone4,Zone7,2024-01-01 15:00:00,1019.7036918752508
SF,Zone4,Zone8,2024-01-01 15:00:00,563.2057507810653
SF,Zone4,Zone9,2024-01-01 15:00:00,1299.3037196220448
SF,Zone4,Zone10,2024-01-01 15:00:00,848.1835879724098
SF,Zone5,Zone6,2024-01-01 15:00:00,1040.9119837687344
SF,Zone5,Zone7,2024-01-01 15:00:00,1158.218479888419
SF,Zone5,Zone8,2024-01-01 15:00:00,1012.0085571007626
SF,Zone5,Zone9,2024-01-01 15:00:00,953.9726501145183
SF,Zone5,Zone10,2024-01-01 15:00:00,940.4463731150786
SF,Zone1,Zone6,2024-01-01 16:00:00,794.1652028287749
SF,Zone1,Zone7,2024-01-01 16:00:00,846.2371235374254
SF,Zone1,Zone8,2024-01-01 16:00:00,1218.3408059099468
SF,Zone1,Zone9,2024-01-01 16:00:00,665.0993426742283
SF,Zone1,Zone10,2024-01-01 16:00:00,568.973538266237
SF,Zone2,Zone6,2024-01-01 16:00:00,1055.2257722584013
SF,Zone2,Zone7,2024-01-01 16:00:00,667.5750449943818
